frame_no,time (ms),pos_pixel_x-darkorange,pos_pixel_y-darkorange,r_x-darkorange,r_y-darkorange,v_x-darkorange,v_y-darkorange,a_x-darkorange,a_y-darkorange,pos_pixel_x-green,pos_pixel_y-green,r_x-green,r_y-green,v_x-green,v_y-green,a_x-green,a_y-green,pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink,pos_pixel_x-lightorange,pos_pixel_y-lightorange,r_x-lightorange,r_y-lightorange,v_x-lightorange,v_y-lightorange,a_x-lightorange,a_y-lightorange,pos_pixel_x-yellowneon,pos_pixel_y-yellowneon,r_x-yellowneon,r_y-yellowneon,v_x-yellowneon,v_y-yellowneon,a_x-yellowneon,a_y-yellowneon
597,6635,592,352,0.410256,0.24393600000000001,-5.707854927186789e-15,-3.805236618124527e-15,1.6497443193250495e-13,9.040488035609495e-14,660,968,0.45738,0.6708240000000001,-0.7056872661752528,0.8674849350406416,4.313580313558256,-6.977363359854596,492,436,0.34095600000000004,0.302148,-1.9026183090622633e-15,-1.9026183090622633e-15,3.52257393868318e-13,1.8878419561321474e-13,,,,,,,,,760,382,0.52668,0.264726,-3.805236618124527e-15,-3.805236618124527e-15,6.767928914203662e-13,3.754869081795997e-13
598,6643,592,352,0.410256,0.24393600000000001,3.5693138975587095e-15,1.7846569487793547e-15,-2.4120340897055485e-13,-2.1001817112910294e-13,648,982,0.449064,0.6805260000000001,-0.6711786236667809,0.811666028161818,4.313580313558491,-6.977363359854607,492,436,0.34095600000000004,0.302148,1.7846569487793547e-15,0.0,-4.222790063877505e-13,-3.5542320244575743e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,0.0,2.1182427365413097e-13,-4.769746940888913e-14
599,6646,592,352,0.410256,0.24393600000000001,3.351640541783838e-15,-8.379101354459595e-16,-2.9777752655418776e-13,-1.4121398371344654e-13,636,996,0.44074800000000003,0.6902280000000001,-0.6582378827260953,0.790733938082256,4.313580313558054,-6.977363359855831,492,436,0.34095600000000004,0.302148,-1.675820270891919e-15,3.351640541783838e-15,-4.539889927792831e-14,-2.9578725509099276e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,0.0,-4.584346775424906e-13,-3.047041609626525e-13
600,6667,592,352,0.410256,0.24393600000000001,0.0,0.0,-8.83942560498433e-14,-4.381236460340741e-14,626,1008,0.43381800000000004,0.698544,,,,,492,436,0.34095600000000004,0.302148,1.7958286193737352e-15,0.0,-1.436221739553593e-14,1.8808586228672894e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,0.0,5.153991018924283e-13,2.4444615678903054e-13
601,6682,592,352,0.410256,0.24393600000000001,-5.027460812675757e-15,-3.351640541783838e-15,1.6967795001260354e-13,-1.5742052798948872e-13,,,,,,,,,492,436,0.34095600000000004,0.302148,-3.351640541783838e-15,-3.351640541783838e-15,-2.754221301537424e-13,-7.409754745961904e-14,,,,,,,,,760,382,0.52668,0.264726,-3.351640541783838e-15,-1.675820270891919e-15,-1.7185135600085084e-13,-3.0924879712189214e-13
602,6687,592,352,0.410256,0.24393600000000001,3.4534644467732066e-15,3.4534644467732066e-15,1.1784572806041522e-13,-1.759726223719281e-13,,,,,,,,,492,436,0.34095600000000004,0.302148,5.18019667015981e-15,3.4534644467732066e-15,-3.4854861724174374e-14,-9.521553419190475e-14,,,,,,,,,760,382,0.52668,0.264726,6.906928893546413e-15,3.4534644467732066e-15,-3.2079357475167147e-13,8.948119631725439e-14
603,6701,592,352,0.410256,0.24393600000000001,-4.026539978042663e-15,-4.026539978042663e-15,-1.2047809881740137e-12,-6.381271166548125e-13,,,,,,,,,492,436,0.34095600000000004,0.302148,-4.026539978042663e-15,-2.0132699890213313e-15,-1.376336885535154e-13,-2.851485199440102e-13,,,,,,,,,760,382,0.52668,0.264726,-8.053079956085325e-15,-4.026539978042663e-15,-8.941979493068464e-13,-6.593457520159656e-13
604,6713,592,352,0.410256,0.24393600000000001,-3.931378732538521e-15,-1.9656893662692605e-15,3.7112712338974093e-13,2.328645479648512e-13,,,,,,,,,492,436,0.34095600000000004,0.302148,-3.931378732538521e-15,-1.9656893662692605e-15,1.8125732688154143e-13,5.01598749795228e-13,,,,,,,,,760,382,0.52668,0.264726,-3.931378732538521e-15,-3.931378732538521e-15,7.723689204685115e-13,2.885140494277973e-13
605,6721,592,352,0.410256,0.24393600000000001,3.882990688889692e-15,3.882990688889692e-15,2.498343326954515e-13,-2.3333027263355984e-13,,,,,,,,,492,436,0.34095600000000004,0.302148,5.824486033334538e-15,3.882990688889692e-15,-3.050557914873231e-13,8.38826682152433e-14,,,,,,,,,760,382,0.52668,0.264726,3.882990688889692e-15,5.824486033334538e-15,-1.6702839354197789e-13,-3.9283249240632174e-14
606,6729,592,352,0.410256,0.24393600000000001,0.0,-8.835816153562644e-16,3.0433383511079404e-13,1.2076069281941997e-13,,,,,,,,,492,436,0.34095600000000004,0.302148,1.7671632307125289e-15,0.0,-1.248189665253704e-13,6.150498765535605e-14,,,,,,,,,760,382,0.52668,0.264726,-7.0686529228501155e-15,-3.5343264614250577e-15,3.977969495588353e-13,2.9357845314289476e-13
607,6746,592,352,0.410256,0.24393600000000001,0.0,-1.7899839491185328e-15,-6.305609093471311e-13,-2.6841036380842047e-13,,,,,,,,,492,436,0.34095600000000004,0.302148,-1.7899839491185328e-15,-1.7899839491185328e-15,-7.351590113785649e-13,-3.8077307484993267e-13,,,,,,,,,760,382,0.52668,0.264726,-3.5799678982370655e-15,0.0,-6.117292016445157e-13,-5.218088040224304e-13
608,6752,592,352,0.410256,0.24393600000000001,-0.008752291397623317,-0.008752291397623317,-1.292378033746322,-1.292378033746516,,,,,,,,,492,436,0.34095600000000004,0.302148,-1.775277798427602e-15,-3.550555596855204e-15,9.411398610634158e-14,3.3235900495123575e-13,,,,,,,,,760,382,0.52668,0.264726,3.550555596855204e-15,-1.775277798427602e-15,6.015968353157591e-13,3.4182533455659624e-13
609,6774,592,352,0.410256,0.24393600000000001,-0.029465832368872704,-0.00599620778417646,-1.1129098872794858,0.13041034006209498,,,,,,,,,492,436,0.34095600000000004,0.302148,-3.4012104346149142e-15,0.0,-5.163752201369725e-14,-1.4129584208565713e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,-3.4012104346149142e-15,1.908979160331306e-13,9.114140305666608e-14
610,6778,592,352,0.410256,0.24393600000000001,-0.025925211479873297,-0.0031406553374774865,-0.6263027903432425,0.8608722370081906,,,,,,,,,492,436,0.34095600000000004,0.302148,-1.886890500494003e-15,-1.886890500494003e-15,3.738239321202248e-13,9.917625305741812e-14,,,,,,,,,760,382,0.52668,0.264726,-3.773781000988006e-15,-1.886890500494003e-15,1.8992229382619005e-13,-2.135878614307085e-13
611,6787,590,350,0.40887,0.24255000000000002,-0.013567470282279967,-0.011936707347740615,1.1978889325285045,-0.23590247634527028,,,,,,,,,492,436,0.34095600000000004,0.302148,1.9138931829193224e-15,1.9138931829193224e-15,7.27166156179195e-13,5.02648637897228e-13,,,,,,,,,760,382,0.52668,0.264726,3.827786365838645e-15,0.0,1.7896526039230713e-12,7.349155916730016e-13
612,6802,590,352,0.40887,0.24393600000000001,-0.013903057769260832,-0.0025568936621360987,1.6460307145052093,1.0470636522213028,,,,,,,,,492,436,0.34095600000000004,0.302148,2.0651961579862945e-15,2.0651961579862945e-15,-4.3739582664462574e-13,-5.253263533668318e-13,,,,,,,,,760,382,0.52668,0.264726,4.130392315972589e-15,4.130392315972589e-15,-1.291134853136971e-12,-3.925143683068358e-13
613,6811,590,352,0.40887,0.24393600000000001,0.0063761068824444034,-0.008689466905420754,1.8788718144731469,-0.6858031143725356,,,,,,,,,492,436,0.34095600000000004,0.302148,0.0,0.0,-5.352641175152792e-14,1.5087228148376468e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,0.0,4.933884079704873e-13,1.3926335021037748e-13
614,6820,592,350,0.410256,0.24255000000000002,0.009533319958860796,0.006724181798777211,-1.0156423977990843,-0.29202176457621964,,,,,,,,,492,436,0.34095600000000004,0.302148,-1.8989966588032192e-15,0.0,-5.4333740555911816e-14,7.573382391883706e-14,,,,,,,,,760,382,0.52668,0.264726,3.7979933176064384e-15,1.8989966588032192e-15,-1.6870593571673143e-13,-9.310675653408618e-15
615,6832,590,352,0.40887,0.24393600000000001,0.012858985654245,-0.004769559491336502,-0.11303095869332484,1.3148184194293069,,,,,,,,,492,436,0.34095600000000004,0.302148,3.582296635813869e-15,1.7911483179069345e-15,-4.978076348040342e-13,-3.4952263733495325e-13,,,,,,,,,760,382,0.52668,0.264726,-3.582296635813869e-15,1.7911483179069345e-15,-3.273310861154639e-13,-1.2524202954954808e-13
616,6842,592,350,0.410256,0.24255000000000002,0.010462075327055852,0.005911504798339214,0.43365611508849805,0.9286988095889385,,,,,,,,,492,436,0.34095600000000004,0.302148,3.480083579251169e-15,1.7400417896255846e-15,-6.699373824249046e-14,1.048974209915601e-13,,,,,,,,,760,382,0.52668,0.264726,6.960167158502338e-15,0.0,-5.145613171259822e-13,-9.820644863537541e-14
617,6856,590,352,0.40887,0.24393600000000001,0.01181465267140259,0.016815818994647562,1.5339024541451067,-0.4816970337153344,,,,,,,,,492,436,0.34095600000000004,0.302148,1.8043464313691794e-15,0.0,-7.607634020415269e-14,5.4024344595082285e-14,,,,,,,,,760,382,0.52668,0.264726,0.0,1.8043464313691794e-15,1.3497769727246095e-13,1.6703728193588496e-13
618,6873,592,352,0.410256,0.24393600000000001,0.015165940277713348,0.009136995209852054,-0.2916157539063258,-0.04074279046573858,,,,,,,,,492,436,0.34095600000000004,0.302148,1.7732386808909092e-15,3.5464773617818183e-15,-1.1627572017597195e-13,-2.998775832032293e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,1.7732386808909092e-15,-5.802302343426437e-13,-2.631808314204365e-13
619,6879,592,352,0.410256,0.24393600000000001,0.009657310564655503,0.01078522740624121,0.18051143991523871,-1.2600457528402196,,,,,,,,,492,436,0.34095600000000004,0.302148,-1.9133246716390183e-15,-3.826649343278037e-15,1.3769697750933024e-13,4.243806860954312e-14,,,,,,,,,760,382,0.52668,0.264726,0.0,0.0,1.7978922488979696e-13,-7.321934801554514e-15
620,6886,592,352,0.410256,0.24393600000000001,0.020739939020826114,1.9279819730910417e-15,-1.4036804611588416,2.451314157509307e-13,,,,,,,,,492,436,0.34095600000000004,0.302148,0.0,0.0,2.3859476620500014e-13,2.9042702326164456e-13,,,,,,,,,760,382,0.52668,0.264726,-7.711927892364167e-15,0.0,6.424414274443531e-13,3.677651912306172e-13
621,6901,592,352,0.410256,0.24393600000000001,-3.737256214919277e-15,0.0,-9.59813799693715e-13,-6.583128458348554e-13,,,,,,,,,492,436,0.34095600000000004,0.302148,1.8686281074596384e-15,-1.8686281074596384e-15,-7.080572827240415e-13,-8.558582538167951e-13,,,,,,,,,760,382,0.52668,0.264726,-3.737256214919277e-15,0.0,-1.6120787012501888e-12,-7.355915021798045e-13
622,6909,592,352,0.410256,0.24393600000000001,7.098389244644569e-15,3.5491946223222846e-15,-5.623630104727407e-13,-8.815600733191698e-13,,,,,,,,,492,436,0.34095600000000004,0.302148,5.323791933483427e-15,5.323791933483427e-15,-4.569376003533244e-13,-6.603758103124664e-13,,,,,,,,,760,382,0.52668,0.264726,7.098389244644569e-15,1.7745973111611423e-15,-9.122947635121783e-13,-6.084555955246201e-13
623,6924,592,352,0.410256,0.24393600000000001,3.704346615924085e-15,3.704346615924085e-15,9.157902537916526e-13,6.781176475881702e-13,,,,,,,,,492,436,0.34095600000000004,0.302148,3.704346615924085e-15,3.704346615924085e-15,8.128024083182801e-13,8.650663132077335e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,1.8521733079620426e-15,1.8346604361943734e-12,7.185851658771759e-13
624,6939,592,352,0.410256,0.24393600000000001,3.76509064748232e-15,1.88254532374116e-15,6.611719544826698e-13,2.564525780517257e-13,,,,,,,,,492,436,0.34095600000000004,0.302148,0.0,3.76509064748232e-15,2.852914534197249e-14,4.601602434496704e-13,,,,,,,,,760,382,0.52668,0.264726,-3.76509064748232e-15,3.76509064748232e-15,6.719877210441298e-13,2.5716123950774425e-13
625,6945,592,352,0.410256,0.24393600000000001,-7.987681115148473e-15,-1.996920278787118e-15,-6.851869920068192e-13,-2.2565120121156786e-13,,,,,,,,,492,436,0.34095600000000004,0.302148,-1.996920278787118e-15,-1.996920278787118e-15,-6.59439916602954e-13,-5.765662791900022e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,-3.993840557574236e-15,-1.4531339074978174e-12,-3.37240524483156e-13
626,6951,592,352,0.410256,0.24393600000000001,-5.830730219557342e-15,-4.858941849631118e-15,-4.3288762598193556e-13,-6.65925655540875e-14,,,,,,,,,492,436,0.34095600000000004,0.302148,-3.8871534797048945e-15,-5.830730219557342e-15,-2.9457282802042536e-13,-4.135714583951124e-13,,,,,,,,,760,382,0.52668,0.264726,-3.8871534797048945e-15,-1.9435767398524472e-15,-7.307134178169483e-14,-3.3504584641206355e-13
627,6966,592,352,0.410256,0.24393600000000001,0.0,0.0,-3.7500175549074036e-13,-1.1215110005115043e-13,,,,,,,,,492,436,0.34095600000000004,0.302148,1.9709481244624056e-15,0.0,-3.962595144881459e-13,-4.075254962258108e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,-1.9709481244624056e-15,-9.23028017202358e-13,-5.1531137493549645e-14
628,6974,592,352,0.410256,0.24393600000000001,-0.010349061872426287,-0.010349061872426287,-1.4688723611980998,-1.4688723611980452,,,,,,,,,492,436,0.34095600000000004,0.302148,-1.9119056069391313e-15,0.0,5.590465048580114e-13,6.373158623036131e-14,,,,,,,,,760,382,0.52668,0.264726,3.8238112138782626e-15,0.0,-1.0815913013614066e-13,1.9030819361147857e-13
629,6991,592,352,0.410256,0.24393600000000001,-0.008998036180699578,-0.03264169422327261,-0.0759598757775176,-1.5545480085027428,,,,,,,,,492,436,0.34095600000000004,0.302148,0.0,-3.7924496081595816e-15,-2.152163467426635e-13,-3.554054538757007e-13,,,,,,,,,760,382,0.52668,0.264726,-3.7924496081595816e-15,1.8962248040797908e-15,-8.301398254886691e-13,-1.2665341817692565e-13
630,6999,592,352,0.410256,0.24393600000000001,-0.020006354696992853,-0.02806322881802135,-0.687307653913821,-0.5087819555288664,,,,,,,,,492,436,0.34095600000000004,0.302148,-2.0014580031746827e-15,0.0,2.8086141532475407e-13,1.8647752486078212e-13,,,,,,,,,760,382,0.52668,0.264726,-4.0029160063493654e-15,0.0,-3.136417729793975e-13,-4.166662841474256e-14
631,7006,590,350,0.40887,0.24255000000000002,-0.010355934518342647,-0.027645731566528428,0.7812677294826571,0.3366719423424848,,,,,,,,,492,436,0.34095600000000004,0.302148,-2.006026802865796e-15,0.0,7.827368842975038e-13,1.4401264030416678e-13,,,,,,,,,760,382,0.52668,0.264726,-8.024107211463185e-15,0.0,1.034013321145053e-12,4.1024711249273697e-13
632,7016,592,350,0.410256,0.24255000000000002,-0.00796081803941513,-0.03147810648441093,1.9836315546353256,1.9154366038403159,,,,,,,,,492,436,0.34095600000000004,0.302148,2.0634119709076714e-15,4.126823941815343e-15,-8.401814188325261e-13,-6.792787671143315e-13,,,,,,,,,760,382,0.52668,0.264726,4.126823941815343e-15,2.0634119709076714e-15,-1.0300060341522323e-12,-4.569024895642903e-13
633,7030,590,350,0.40887,0.24255000000000002,0.008224353964151917,-0.013550507196228606,0.786820102762833,1.188298907621043,,,,,,,,,492,436,0.34095600000000004,0.302148,0.0,-1.8931897387884512e-15,-7.709440230963904e-13,-4.2571993471320473e-13,,,,,,,,,760,382,0.52668,0.264726,3.7863794775769024e-15,0.0,-4.065725247129874e-13,-2.3511381349773383e-13
634,7039,592,350,0.410256,0.24255000000000002,0.004567540253135598,0.0,-1.5389185713297897,1.8810581859880134e-13,,,,,,,,,492,436,0.34095600000000004,0.302148,0.0,0.0,4.611157242164373e-13,2.0719674313561357e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,0.0,-7.528594101360925e-15,4.257338365401153e-13
635,7050,592,350,0.410256,0.24255000000000002,0.0005270838244763419,0.014846271909331556,0.33365479246494456,1.4299085590020193,,,,,,,,,492,436,0.34095600000000004,0.302148,-3.8871534797048945e-15,-3.8871534797048945e-15,-8.822602484508905e-14,1.3426448176477638e-13,,,,,,,,,760,382,0.52668,0.264726,-7.774306959409789e-15,-3.8871534797048945e-15,-1.4504462465022508e-13,1.4983760895430275e-14
636,7065,592,350,0.410256,0.24255000000000002,-0.008125904587312476,0.007139136301110267,-1.6750529322797796,-0.32604205328743624,,,,,,,,,492,436,0.34095600000000004,0.302148,3.7553853998269954e-15,1.8776926999134977e-15,9.209543503848006e-14,-4.588409106314162e-14,,,,,,,,,760,382,0.52668,0.264726,7.510770799653991e-15,1.8776926999134977e-15,3.758062739542559e-13,2.189818628946872e-15
637,7070,590,350,0.40887,0.24255000000000002,-0.02096271248570292,0.015661390468501613,-0.4053336777704484,0.23826537953804205,,,,,,,,,492,436,0.34095600000000004,0.302148,-1.8723446608550762e-15,0.0,3.843287883592673e-13,7.809455221399622e-14,,,,,,,,,760,382,0.52668,0.264726,0.0,1.8723446608550762e-15,6.294115039201782e-14,-7.012118168237032e-14
638,7081,592,352,0.410256,0.24393600000000001,-0.022947421236267543,0.010456975048547014,0.009670381518864813,-1.1924700049409005,,,,,,,,,492,436,0.34095600000000004,0.302148,1.93499709137887e-15,0.0,3.331755043708096e-13,4.689681730769022e-13,,,,,,,,,760,382,0.52668,0.264726,-3.86999418275774e-15,-1.93499709137887e-15,7.543085706778807e-13,5.313421584262989e-13
639,7098,590,350,0.40887,0.24255000000000002,-0.016825144495217582,-0.006303760306083776,0.43975421747762616,-1.7273684154496343,,,,,,,,,492,436,0.34095600000000004,0.302148,-0.019102305420965755,0.0,-1.6632432897292966,-3.5812727076107857e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,5.7399740149170546e-15,-1.0070531655067826e-12,-6.744132987273497e-13
640,7105,590,352,0.40887,0.24393600000000001,-0.008836216832864494,-0.008203966276106383,0.09897266132841573,-0.6682565858457516,,,,,,,,,492,436,0.34095600000000004,0.302148,-0.00808366292905605,3.553737302566694e-15,0.10691830351889842,6.356579871730996e-14,,,,,,,,,760,382,0.52668,0.264726,3.553737302566694e-15,1.776868651283347e-15,4.431442468048399e-13,1.229059326620379e-13
641,7114,590,350,0.40887,0.24255000000000002,-0.018155394866940032,-0.011677513883569047,1.2704839537745423,1.6951506969956356,,,,,,,,,492,436,0.34095600000000004,0.302148,-0.006684144288720261,0.0,0.7135446387242727,-2.1805756276315712e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,0.0,-2.96014814922023e-13,-5.747269838191006e-14
642,7128,590,350,0.40887,0.24255000000000002,-3.5469298051544296e-15,-0.0007033025258680611,1.426407907324166e-13,0.08992014734366957,,,,,,,,,490,436,0.33957000000000004,0.302148,-0.003346106840424823,0.0,1.1807778851013042,-4.2355646702010447e-13,,,,,,,,,760,382,0.52668,0.264726,-3.5469298051544296e-15,0.0,-3.431302338278439e-13,-1.5304957883387896e-13
643,7143,590,350,0.40887,0.24255000000000002,0.01664743219153501,0.011386618691039777,1.140767612258827,1.678161957070758,,,,,,,,,492,436,0.34095600000000004,0.302148,-0.007028139473649887,-1.785118279263674e-15,-0.0720126715660831,-1.8962345929093838e-13,,,,,,,,,760,382,0.52668,0.264726,-3.570236558527348e-15,-1.785118279263674e-15,-1.0367068759233918e-13,-1.7757904449175785e-13
644,7153,590,352,0.40887,0.24393600000000001,0.006366378908603631,0.003522475763174717,-0.15737783969201327,-1.028111155984783,,,,,,,,,492,436,0.34095600000000004,0.302148,0.002969886662910057,-1.8183282159978617e-15,0.315054433974025,2.2051131298103671e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,0.0,-8.841707329817518e-14,1.4312488327690137e-13
645,7166,590,350,0.40887,0.24255000000000002,0.01690029466194415,-0.0034902219813717516,0.4166499584256984,-1.2502886179596673,,,,,,,,,492,436,0.34095600000000004,0.302148,-0.0051925120490081645,1.814438739424255e-15,-1.5368838185919032,-8.560910034067219e-14,,,,,,,,,760,382,0.52668,0.264726,-3.62887747884851e-15,-1.814438739424255e-15,-2.9454047750336126e-14,7.748051930658875e-14
646,7170,592,352,0.410256,0.24393600000000001,0.018992050902528756,-0.004685537392332112,0.32078488218452295,-0.8991154246202359,,,,,,,,,490,436,0.33957000000000004,0.302148,-0.013757051170434945,-3.6303322303516635e-15,0.8516193814191578,-5.144629571440759e-14,,,,,,,,,760,382,0.52668,0.264726,0.0,-1.8151661151758318e-15,-7.382928288313461e-14,-1.1709394475311435e-13
647,7185,590,350,0.40887,0.24255000000000002,0.021192860228461625,-0.02024105165965063,0.0437904300658681,0.9326777849835212,,,,,,,,,492,436,0.34095600000000004,0.302148,-0.0010967981432310995,1.868363485478922e-15,1.4339477489732189,-9.68402466195165e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,0.0,-1.5819139143591326e-12,-1.0292075866089155e-12
648,7201,592,350,0.410256,0.24255000000000002,-0.004642101525909656,-0.008209819332696017,-1.7075211177132628,0.5006762665256544,,,,,,,,,490,436,0.33957000000000004,0.302148,0.01370955251011309,0.0,0.8461462534709099,6.995480742499534e-14,,,,,,,,,760,382,0.52668,0.264726,0.0,1.8702182039953803e-15,-3.914478974264044e-13,-2.555452457402585e-14
649,7209,592,350,0.410256,0.24255000000000002,0.001475174491224699,-0.010428077513339561,0.19756183806099684,1.1041734869432362,,,,,,,,,492,436,0.34095600000000004,0.302148,0.015466500905295284,0.0,-0.3460474819693164,5.110260219592688e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,-3.654343598150829e-15,5.037771997312597e-13,2.8741973949093725e-13
650,7218,592,350,0.410256,0.24255000000000002,0.011464351494615778,0.012695493137129673,-0.6585814684715804,1.2150419646627817,,,,,,,,,492,436,0.34095600000000004,0.302148,0.0075674166826262025,0.0,0.2975341704785938,-1.2634259697563463e-12,,,,,,,,,760,382,0.52668,0.264726,0.0,0.0,-1.3674031565074814e-12,-8.367554143860119e-13
651,7228,590,350,0.40887,0.24255000000000002,-0.00425622935094167,0.01797084004872313,1.1728169357869427,1.2068361118582493,,,,,,,,,492,436,0.34095600000000004,0.302148,0.019029853590625905,-5.81205760818806e-15,-1.3947952761086593,8.254743375595089e-14,,,,,,,,,760,382,0.52668,0.264726,-7.749410144250746e-15,-3.874705072125373e-15,9.412335909899904e-14,9.851346112314287e-15
652,7242,592,350,0.410256,0.24255000000000002,0.003688881833355527,0.035012795755201095,0.47468125025290403,1.2875615773955353,,,,,,,,,492,436,0.34095600000000004,0.302148,1.7571747885439758e-15,0.0,-4.568279225997024e-13,-4.9103682173347306e-15,,,,,,,,,760,382,0.52668,0.264726,3.5143495770879516e-15,1.7571747885439758e-15,-1.9517841057963202e-13,-7.991595207083351e-14
653,7251,592,352,0.410256,0.24393600000000001,0.008843046696919854,0.052727286055694704,-0.11113101049880285,1.8562710644908276,,,,,,,,,492,436,0.34095600000000004,0.302148,-0.009221989969060387,0.0,-1.0101033555068426,1.62976529976602e-14,,,,,,,,,760,382,0.52668,0.264726,0.0,1.7357832375002857e-15,6.508486258922751e-13,6.063007240341206e-14
654,7265,592,352,0.410256,0.24393600000000001,0.024272531783718937,0.08620097071343626,-0.22825040712383485,2.484948142696511,,,,,,,,,492,436,0.34095600000000004,0.302148,-0.02389982588601924,-1.8168667329357455e-15,-1.423030363551169,-1.445696521826683e-13,,,,,,,,,760,382,0.52668,0.264726,-3.633733465871491e-15,-1.8168667329357455e-15,-5.213417376101503e-13,6.053819136222012e-14
655,7281,592,354,0.410256,0.245322,0.06165667520209367,0.15166094592593046,3.3740334819040863,4.348838358914115,,,,,,,,,492,436,0.34095600000000004,0.302148,-0.034037325394105755,1.8806537252922868e-15,-0.9435850289465443,3.0054113746799724e-13,,,,,,,,,760,382,0.52668,0.264726,1.128392235175372e-14,5.64196117587686e-15,9.78933490339662e-13,2.8218087303847705e-13
656,7287,592,356,0.410256,0.246708,0.0775245687770215,0.15398863597274334,3.751944903455107,4.01954599816721,,,,,,,,,490,436,0.33957000000000004,0.302148,-0.04620067725428001,-4.023894419295792e-15,-1.2952478491140722,2.767994470444795e-13,,,,,,,,,760,382,0.52668,0.264726,-4.023894419295792e-15,-4.023894419295792e-15,-3.891039145798517e-15,-2.4254195930505155e-13
657,7295,594,358,0.411642,0.248094,0.10189686991152062,0.1757973212139941,3.7348920597155857,1.3713134979853416,,,,,,,,,490,436,0.33957000000000004,0.302148,-0.03620397666136619,0.0,1.4161527325160355,-2.9759617955161517e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,2.052452282148941e-15,8.79647921266771e-13,2.8309504461025253e-13
658,7305,596,362,0.413028,0.25086600000000003,0.1361778827669128,0.2091707427401687,0.8064566164277394,0.999901612777192,,,,,,,,,490,436,0.33957000000000004,0.302148,-0.03976634368422453,-0.008452110369574618,1.760772489907894,-1.7139051120894533,,,,,,,,,760,382,0.52668,0.264726,-8.535443526671028e-15,0.0,-7.286262330351644e-13,-1.3370648893860003e-13
659,7316,598,364,0.414414,0.25225200000000003,0.15143449469498071,0.21918907440799296,0.44472651904730187,1.5409888996918157,,,,,,,,,488,436,0.33818400000000004,0.302148,-0.022593795588782363,-0.009040843128246084,-0.053143066146236664,0.2959475701488469,,,,,,,,,760,382,0.52668,0.264726,3.9957800998452164e-15,5.993670149767825e-15,1.3376446666647114e-12,4.2531137365821123e-13
660,7330,602,368,0.417186,0.25502400000000003,0.15052254536920734,0.2496909198422048,0.1668752419760448,2.5166013855442224,,,,,,,,,490,436,0.33957000000000004,0.302148,-0.0037283317806900075,-0.0014319997725410858,1.7176895757076005,0.9051927760945321,,,,,,,,,760,382,0.52668,0.264726,-7.6115910262582e-15,0.0,5.467807735447556e-13,2.3596551393204754e-13
661,7336,602,372,0.417186,0.257796,0.14827879106467234,0.24965596045329227,-0.545499142425692,2.129172319510586,,,,,,,,,488,434,0.33818400000000004,0.30076200000000003,0.0007337823790320784,-0.001867136846649979,1.6717591437480412,0.9500535923245043,,,,,,,,,760,382,0.52668,0.264726,0.0,1.8607380168733394e-15,-1.5041536279459197e-13,2.1909385013616343e-13
662,7349,606,376,0.419958,0.260568,0.14107109065586843,0.2677792811142601,-1.1749314805899822,-0.49949750228051604,,,,,,,,,488,436,0.33818400000000004,0.302148,0.00745762003789717,0.004069257482666422,-1.0338781016883103,0.5361519148068492,,,,,,,,,760,382,0.52668,0.264726,-3.6464508381842794e-15,-1.8232254190921397e-15,7.380798313681997e-14,1.3924533081286187e-13
663,7361,608,382,0.42134400000000005,0.264726,0.12719212593492132,0.26110247138121173,-1.1316776973123313,-2.3138233433970967,,,,,,,,,490,436,0.33957000000000004,0.302148,0.003932269548306201,0.010214161619113623,0.4081107328132955,-0.36750974711335305,,,,,,,,,760,382,0.52668,0.264726,-3.4681771000406626e-15,-3.4681771000406626e-15,3.7141317735187254e-14,1.0865009172607764e-13
664,7373,610,386,0.42273000000000005,0.267498,0.12476841004958393,0.2574366932039572,-1.003946198341913,0.24402890229408303,,,,,,,,,490,436,0.33957000000000004,0.302148,0.01592452981089136,0.011743279517734427,-0.4423329787646737,-1.2078786124339862,,,,,,,,,760,382,0.52668,0.264726,-3.4270386968500626e-15,-1.7135193484250313e-15,-5.643626169233749e-13,-4.4849991211886725e-13
