frame_no,time (ms),pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink
1336,14838,522,158,0.4698,0.1422,,,,
1337,14848,528,158,0.4752,0.1422,,,,
1338,14859,534,160,0.48059999999999997,0.144,,,,
1339,14871,542,162,0.4878,0.14579999999999999,,,,
1340,14881,550,164,0.495,0.1476,,,,
1341,14892,556,166,0.5004,0.1494,,,,
1342,14905,564,168,0.5075999999999999,0.1512,,,,
1343,14916,572,170,0.5148,0.153,,,,
1344,14927,580,174,0.522,0.1566,,,,
1345,14939,588,176,0.5292,0.15839999999999999,,,,
1346,14949,596,180,0.5364,0.162,,,,
1347,14959,604,182,0.5436,0.1638,,,,
1348,14970,610,186,0.5489999999999999,0.1674,,,,
1349,14982,618,188,0.5562,0.1692,,,,
1350,14992,624,192,0.5616,0.1728,,,,
1351,15003,632,196,0.5688,0.1764,,,,
1352,15016,638,198,0.5741999999999999,0.1782,,,,
1353,15027,642,202,0.5778,0.1818,,,,
1354,15039,648,206,0.5831999999999999,0.18539999999999998,,,,
1355,15048,652,208,0.5868,0.1872,,,,
1356,15060,656,212,0.5904,0.1908,,,,
1357,15072,660,216,0.594,0.1944,,,,
1358,15081,662,220,0.5958,0.19799999999999998,,,,
1359,15093,664,224,0.5976,0.2016,,,,
1360,15105,666,228,0.5993999999999999,0.2052,,,,
1361,15114,666,232,0.5993999999999999,0.20879999999999999,,,,
1362,15126,668,236,0.6012,0.2124,,,,
1363,15136,666,240,0.5993999999999999,0.216,,,,
1364,15148,666,244,0.5993999999999999,0.2196,,,,
1365,15161,664,248,0.5976,0.22319999999999998,,,,
1366,15174,662,252,0.5958,0.2268,,,,
1367,15186,658,256,0.5922,0.2304,,,,
1368,15195,654,260,0.5886,0.23399999999999999,,,,
1369,15203,650,264,0.585,0.2376,,,,
1370,15217,646,266,0.5814,0.2394,,,,
1371,15232,640,270,0.576,0.243,,,,
1372,15242,634,274,0.5706,0.24659999999999999,,,,
1373,15249,628,276,0.5652,0.24839999999999998,,,,
1374,15261,620,280,0.5579999999999999,0.252,,,,
1375,15270,614,282,0.5526,0.25379999999999997,,,,
1376,15281,608,284,0.5472,0.2556,,,,
1377,15293,600,288,0.54,0.2592,,,,
1378,15303,592,290,0.5327999999999999,0.261,,,,
1379,15315,580,338,0.522,0.30419999999999997,,,,
1380,15325,578,296,0.5202,0.26639999999999997,,,,
