frame_no,time (ms),pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink
1207,13428,570,218,0.513,0.19619999999999999,,,,
1208,13443,572,220,0.5148,0.19799999999999998,,,,
1209,13452,572,222,0.5148,0.1998,,,,
1210,13463,574,224,0.5166,0.2016,,,,
1211,13475,574,226,0.5166,0.2034,,,,
1212,13494,572,228,0.5148,0.2052,,,,
1213,13500,572,230,0.5148,0.207,,,,
1214,13506,568,232,0.5112,0.20879999999999999,,,,
1215,13526,566,234,0.5094,0.21059999999999998,,,,
1216,13537,562,236,0.5058,0.2124,,,,
1217,13542,560,240,0.504,0.216,,,,
1218,13552,556,242,0.5004,0.2178,,,,
1219,13564,550,244,0.495,0.2196,,,,
1220,13574,546,246,0.4914,0.22139999999999999,,,,
1221,13588,540,248,0.486,0.22319999999999998,,,,
1222,13600,534,250,0.48059999999999997,0.225,,,,
1223,13609,528,252,0.4752,0.2268,,,,
1224,13620,522,254,0.4698,0.2286,,,,
1225,13632,516,256,0.4644,0.2304,,,,
1226,13641,510,258,0.45899999999999996,0.2322,,,,
1227,13651,502,260,0.4518,0.23399999999999999,,,,
1228,13667,496,262,0.44639999999999996,0.23579999999999998,,,,
1229,13677,490,264,0.441,0.2376,,,,
1230,13686,484,266,0.4356,0.2394,,,,
1231,13699,478,266,0.43019999999999997,0.2394,,,,
1232,13711,472,268,0.4248,0.2412,,,,
1233,13720,466,270,0.4194,0.243,,,,
1234,13731,460,272,0.414,0.2448,,,,
1235,13742,454,272,0.40859999999999996,0.2448,,,,
1236,13752,450,274,0.40499999999999997,0.24659999999999999,,,,
1237,13763,446,276,0.4014,0.24839999999999998,,,,
1238,13774,442,276,0.3978,0.24839999999999998,,,,
1239,13787,438,278,0.3942,0.2502,,,,
1240,13796,436,278,0.39239999999999997,0.2502,,,,
1241,13809,434,280,0.3906,0.252,,,,
1242,13820,432,280,0.3888,0.252,,,,
1243,13830,430,282,0.387,0.25379999999999997,,,,
1244,13846,430,282,0.387,0.25379999999999997,,,,
1245,13849,430,284,0.387,0.2556,,,,
1246,13861,430,284,0.387,0.2556,,,,
1247,13874,432,284,0.3888,0.2556,,,,
1248,13887,434,286,0.3906,0.2574,,,,
1249,13901,436,286,0.39239999999999997,0.2574,,,,
1250,13906,440,286,0.39599999999999996,0.2574,,,,
1251,13920,442,286,0.3978,0.2574,,,,
1252,13936,446,286,0.4014,0.2574,,,,
1253,13940,450,286,0.40499999999999997,0.2574,,,,
1254,13950,456,286,0.4104,0.2574,,,,
1255,13966,460,286,0.414,0.2574,,,,
1256,13973,466,286,0.4194,0.2574,,,,
1257,13984,472,284,0.4248,0.2556,,,,
1258,13997,478,284,0.43019999999999997,0.2556,,,,
1259,14005,484,284,0.4356,0.2556,,,,
1260,14018,490,282,0.441,0.25379999999999997,,,,
1261,14032,496,282,0.44639999999999996,0.25379999999999997,,,,
1262,14040,504,282,0.4536,0.25379999999999997,,,,
1263,14055,510,280,0.45899999999999996,0.252,,,,
1264,14064,516,280,0.4644,0.252,,,,
1265,14080,522,278,0.4698,0.2502,,,,
1266,14087,528,276,0.4752,0.24839999999999998,,,,
1267,14102,536,276,0.4824,0.24839999999999998,,,,
1268,14111,540,274,0.486,0.24659999999999999,,,,
1269,14125,546,272,0.4914,0.2448,,,,
1270,14134,550,270,0.495,0.243,,,,
1271,14143,556,270,0.5004,0.243,,,,
1272,14158,560,268,0.504,0.2412,,,,
1273,14165,562,266,0.5058,0.2394,,,,
1274,14174,566,264,0.5094,0.2376,,,,
1275,14186,568,262,0.5112,0.23579999999999998,,,,
1276,14195,570,258,0.513,0.2322,,,,
1277,14207,572,256,0.5148,0.2304,,,,
1278,14218,572,254,0.5148,0.2286,,,,
1279,14232,572,252,0.5148,0.2268,,,,
1280,14240,572,250,0.5148,0.225,,,,
1281,14253,570,248,0.513,0.22319999999999998,,,,
1282,14264,568,244,0.5112,0.2196,,,,
1283,14278,566,242,0.5094,0.2178,,,,
1284,14293,564,240,0.5075999999999999,0.216,,,,
1285,14299,560,238,0.504,0.2142,,,,
1286,14309,556,236,0.5004,0.2124,,,,
1287,14321,552,232,0.49679999999999996,0.20879999999999999,,,,
1288,14332,548,230,0.49319999999999997,0.207,,,,
1289,14344,542,228,0.4878,0.2052,,,,
1290,14352,538,226,0.48419999999999996,0.2034,,,,
