frame_no,time (ms),pos_pixel_x-green,pos_pixel_y-green,r_x-green,r_y-green,v_x-green,v_y-green,a_x-green,a_y-green,pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink
872,9649,,,,,,,,,602,986,0.411768,0.674424,-0.277614810679497,0.050101249454151606,1.5019435644106804,1.6940814580884702
873,9660,,,,,,,,,598,988,0.409032,0.6757920000000001,-0.24637970867667125,0.06650756040949327,3.5478196808521316,-1.1562494096163267
874,9669,,,,,,,,,594,988,0.40629600000000005,0.6757920000000001,-0.2351727925453241,0.05493517601477794,3.406267717513172,-1.3866629139657
875,9683,,,,,,,,,590,990,0.40356000000000003,0.67716,-0.19474495454601976,0.03807475995144572,1.7895303254942119,-1.8908737152057569
876,9699,,,,,,,,,588,990,0.40219200000000005,0.67716,-0.17637360532834565,0.013486963628557199,0.7132805484548407,-1.3564447262107773
877,9707,,,,,,,,,584,990,0.39945600000000003,0.67716,-0.16112760641772164,0.009775223511470739,0.41945469774232247,-1.186200083352908
878,9717,,,,,,,,,582,990,0.398088,0.67716,-0.14804246678620822,0.013336788720097793,1.2626930278974486,1.2043913617842004
879,9725,,,,,,,,,580,990,0.39672,0.67716,-0.15448953523908124,0.01674144005898533,2.531222499877745,1.5634921288311543
880,9738,,,,,,,,,578,990,0.39535200000000004,0.67716,,,,
881,9752,,,,,,,,,576,992,0.393984,0.678528,,,,
882,9760,,,,,,,,,574,992,0.392616,0.678528,,,,
883,9770,,,,,,,,,572,992,0.39124800000000004,0.678528,,,,
884,9786,,,,,,,,,570,994,0.38988,0.6798960000000001,,,,
885,9794,,,,,,,,,570,994,0.38988,0.6798960000000001,,,,
886,9809,,,,,,,,,570,996,0.38988,0.6812640000000001,,,,
887,9817,,,,,,,,,568,996,0.388512,0.6812640000000001,,,,
888,9829,,,,,,,,,568,998,0.388512,0.682632,,,,
889,9839,,,,,,,,,,,,,,,,
