frame_no,time (ms),pos_pixel_x-darkorange,pos_pixel_y-darkorange,r_x-darkorange,r_y-darkorange,v_x-darkorange,v_y-darkorange,a_x-darkorange,a_y-darkorange,pos_pixel_x-green,pos_pixel_y-green,r_x-green,r_y-green,v_x-green,v_y-green,a_x-green,a_y-green,pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink,pos_pixel_x-lightorange,pos_pixel_y-lightorange,r_x-lightorange,r_y-lightorange,v_x-lightorange,v_y-lightorange,a_x-lightorange,a_y-lightorange,pos_pixel_x-yellowneon,pos_pixel_y-yellowneon,r_x-yellowneon,r_y-yellowneon,v_x-yellowneon,v_y-yellowneon,a_x-yellowneon,a_y-yellowneon
150,626,582,342,0.403326,0.237006,0.206906219,0.194726202,-0.55510322,2.34986531,,,,,,,,,492,436,0.340956,0.302148,-0.007211678,0,0.118303596,-7.19E-15,,,,,,,,,760,382,0.52668,0.264726,-3.46E-15,0,1.13E-13,2.01E-13
151,643,586,346,0.406098,0.239778,0.213813962,0.206921308,1.011272732,1.40052753,,,,,,,,,492,436,0.340956,0.302148,0.002192952,-1.67E-15,0.640076012,-9.21E-14,,,,,,,,,760,382,0.52668,0.264726,3.35E-15,5.02E-15,4.29E-13,4.17E-13
152,647,588,350,0.407484,0.24255,0.218521592,0.222036809,1.743428886,2.622153285,,,,,,,,,490,436,0.33957,0.302148,0.003059579,1.93E-15,1.041663746,8.40E-14,,,,,,,,,760,382,0.52668,0.264726,0,-0.014984513,2.53E-13,-1.140023229
153,659,592,354,0.410256,0.245322,0.217172981,0.234454011,-0.170875812,-0.601271786,,,,,,,,,492,436,0.340956,0.302148,0.005223058,0,0.577631002,4.38E-13,,,,,,,,,760,382,0.52668,0.264726,-4.00E-15,-0.007712859,9.97E-13,0.344839051
154,671,596,356,0.413028,0.246708,0.211212119,0.235541355,-2.79730819,-1.277926552,,,,,,,,,492,436,0.340956,0.302148,0.011563105,1.99E-15,-0.613981701,-8.68E-13,,,,,,,,,760,382,0.52668,0.264726,0,-0.004697046,-7.96E-13,1.24560822
155,676,598,360,0.414414,0.24948,0.199348346,0.231869727,-2.170552893,2.878170883,,,,,,,,,492,436,0.340956,0.302148,0.019832717,-3.78E-15,-1.550587029,1.55E-13,,,,,,,,,760,380,0.52668,0.26334,-7.56E-15,-0.002876483,3.71E-13,1.178796835
156,693,602,364,0.417186,0.252252,0.167212131,0.276784441,-1.930339624,3.744991363,,,,,,,,,492,436,0.340956,0.302148,-0.017779533,-1.96E-15,-1.634918163,2.20E-13,,,,,,,,,760,382,0.52668,0.264726,0,-0.009389446,8.28E-13,-0.89057403
157,704,604,368,0.418572,0.255024,0.147640595,0.282614551,-1.384729241,0.759449576,,,,,,,,,492,436,0.340956,0.302148,-0.02582017,0,-1.372167027,-1.19E-13,,,,,,,,,760,382,0.52668,0.264726,3.85E-15,0.00155844,2.19E-13,-0.306062876
158,711,606,374,0.419958,0.259182,0.13925466,0.274665568,-0.803408468,0.743619739,,,,,,,,,492,436,0.340956,0.302148,-0.01314136,-1.89E-15,0.520101021,3.93E-13,,,,,,,,,760,382,0.52668,0.264726,-3.78E-15,0.010798176,-3.41E-14,-0.641062012
159,722,608,378,0.421344,0.261954,0.132442605,0.291403374,-0.510991406,-2.555169876,,,,,,,,,490,436,0.33957,0.302148,-0.020470853,-5.94E-15,0.69841808,8.33E-13,,,,,,,,,760,380,0.52668,0.26334,0,-0.002594363,1.69E-13,1.251280703
160,735,610,382,0.42273,0.264726,0.130620457,0.288286397,-0.039882957,0.059691142,,,,,,,,,490,436,0.33957,0.302148,-0.002891506,0,2.282262063,7.78E-14,,,,,,,,,760,382,0.52668,0.264726,0,0.006118696,2.91E-13,0.955109046
161,745,612,386,0.424116,0.267498,0.109509942,0.268184942,-1.403022825,0.929553649,,,,,,,,,492,436,0.340956,0.302148,0.008420536,-1.87E-15,1.389059941,-4.07E-13,,,,,,,,,760,382,0.52668,0.264726,0,0.00897394,4.95E-13,-0.047628076
162,756,614,390,0.425502,0.27027,0.099801765,0.274689306,-1.53590807,0.32480827,,,,,,,,,490,436,0.33957,0.302148,0.021471827,1.80E-15,-0.324290072,-3.25E-14,,,,,,,,,760,382,0.52668,0.264726,0,0.015182152,5.11E-13,-1.168065317
163,765,616,396,0.426888,0.274428,0.089683931,0.296724708,-2.067527646,0.706147687,,,,,,,,,492,436,0.340956,0.302148,0.019059527,1.88E-15,-0.559776633,8.62E-14,,,,,,,,,760,382,0.52668,0.264726,0,0,1.53E-13,-6.65E-14
164,780,616,400,0.426888,0.2772,0.072491939,0.299107815,-0.63991232,-0.002998272,,,,,,,,,492,436,0.340956,0.302148,0.008487489,0,-0.018337183,-2.42E-14,,,,,,,,,760,382,0.52668,0.264726,0,1.82E-15,3.09E-13,5.77E-14
165,794,618,406,0.428274,0.281358,0.058514829,0.295074423,-0.324632674,-0.344510217,,,,,,,,,492,436,0.340956,0.302148,0.008346775,-1.78E-15,-1.112779087,3.30E-13,,,,,,,,,760,382,0.52668,0.264726,0,0,3.25E-13,2.96E-13
166,797,618,410,0.428274,0.28413,0.049188482,0.291561663,-0.487594988,1.185389189,,,,,,,,,492,436,0.340956,0.302148,3.53E-15,0.007997104,-1.58E-13,1.115905072,,,,,,,,,760,382,0.52668,0.264726,7.07E-15,1.77E-15,-6.44E-13,-1.59E-13
167,815,620,416,0.42966,0.288288,0.052830393,0.328082695,-0.874211737,1.019763911,,,,,,,,,492,436,0.340956,0.302148,1.96E-15,0.011994501,-4.37E-13,0.492258761,,,,,,,,,760,382,0.52668,0.264726,3.92E-15,3.92E-15,1.48E-13,-1.85E-13
168,825,620,420,0.42966,0.29106,0.027597246,0.343702311,-1.962939316,2.934836894,,,,,,,,,492,436,0.340956,0.302148,6.07E-15,0.003609582,-3.77E-13,-0.751205662,,,,,,,,,760,382,0.52668,0.264726,4.05E-15,2.02E-15,-3.37E-13,-5.99E-14
169,836,620,426,0.42966,0.295218,0.010300759,0.325354039,-1.905242942,1.175998815,,,,,,,,,492,438,0.340956,0.303534,0,-0.002277316,2.65E-13,-0.771184255,,,,,,,,,760,382,0.52668,0.264726,0,0,4.66E-13,1.86E-13
170,841,622,430,0.431046,0.29799,0.004698839,0.338773085,-0.776552747,-3.248833322,,,,,,,,,492,436,0.340956,0.302148,1.86E-15,0.000981374,-3.22E-14,-0.577904303,,,,,,,,,760,382,0.52668,0.264726,0,3.71E-15,7.87E-14,-1.52E-15
171,853,620,436,0.42966,0.302148,-0.002738356,0.316367042,-0.352251538,-3.964881289,,,,,,,,,492,436,0.340956,0.302148,-5.14E-15,-0.007674645,-4.22E-14,0.052806278,,,,,,,,,760,382,0.52668,0.264726,-6.86E-15,-5.14E-15,-1.21E-13,-2.81E-13
172,866,620,440,0.42966,0.30492,-0.010562761,0.276097755,0.422158012,-1.066324416,,,,,,,,,492,436,0.340956,0.302148,1.64E-15,-0.014854214,-2.58E-13,1.003417867,,,,,,,,,760,382,0.52668,0.264726,-3.27E-15,0,2.77E-13,-2.53E-14
